"word","sentiment","translatedContent"
"intangibles","uncertainty","intangibles"
"likelihood","uncertainty","probabilidad"
"may","uncertainty","mayo"
"maybe","uncertainty","tal vez"
"might","uncertainty","podría"
"nearly","uncertainty","casi"
"nonassessable","uncertainty","no evaluable"
"occasionally","uncertainty","de vez en cuando"
"ordinarily","uncertainty","ordinariamente"
"pending","uncertainty","pendiente"
"perhaps","uncertainty","quizás"
"possibilities","uncertainty","posibilidades"
"possibility","uncertainty","posibilidad"
"possible","uncertainty","posible"
"possibly","uncertainty","posiblemente"
"precaution","uncertainty","precaución"
"precautionary","uncertainty","de precaución"
"precautions","uncertainty","precauciones"
"predict","uncertainty","predecir"
"predictability","uncertainty","previsibilidad"
"predicted","uncertainty","predicho"
"predicting","uncertainty","prediciendo"
"prediction","uncertainty","predicción"
"predictions","uncertainty","predicciones"
"predictive","uncertainty","profético"
"predictor","uncertainty","vaticinador"
"predictors","uncertainty","predictores"
"predicts","uncertainty","predice"
"preliminarily","uncertainty","preliminarmente"
"preliminary","uncertainty","preliminar"
"presumably","uncertainty","presumiblemente"
"presume","uncertainty","presumir"
"presumed","uncertainty","presunto"
"presumes","uncertainty","presume"
"presuming","uncertainty","presuntuoso"
"presumption","uncertainty","presunción"
"presumptions","uncertainty","presunciones"
"probabilistic","uncertainty","probabilístico"
"probabilities","uncertainty","probabilidades"
"probability","uncertainty","probabilidad"
"probable","uncertainty","probable"
"probably","uncertainty","probablemente"
"random","uncertainty","aleatorio"
"randomize","uncertainty","aleatorizar"
"randomized","uncertainty","aleatorizado"
"randomizes","uncertainty","aleatoriza"
"randomizing","uncertainty","aleatorización"
"randomly","uncertainty","al azar"
"randomness","uncertainty","aleatoriedad"
"reassess","uncertainty","revalorar"
"reassessed","uncertainty","reevaluado"
"reassesses","uncertainty","reevalúa"
"reassessing","uncertainty","reevaluar"
"reassessment","uncertainty","revaloración"
"reassessments","uncertainty","reevaluaciones"
"recalculate","uncertainty","recalcular"
"recalculated","uncertainty","recalculado"
"recalculates","uncertainty","recalcula"
"recalculating","uncertainty","recalculando"
"recalculation","uncertainty","recálculo"
"recalculations","uncertainty","recálculos"
"reconsider","uncertainty","reconsiderar"
"reconsidered","uncertainty","reconsiderado"
"reconsidering","uncertainty","reconsiderando"
"reconsiders","uncertainty","reconsidera"
"reexamination","uncertainty","reexaminación"
"reexamine","uncertainty","reexaminar"
"reexamining","uncertainty","reexaminar"
"reinterpret","uncertainty","reinterpretar"
"reinterpretation","uncertainty","reinterpretación"
"reinterpretations","uncertainty","reinterpretaciones"
"reinterpreted","uncertainty","reinterpretado"
"reinterpreting","uncertainty","reinterpretar"
"reinterprets","uncertainty","reinterpreta"
"revise","uncertainty","revisar"
"revised","uncertainty","revisado"
"risk","uncertainty","riesgo"
"risked","uncertainty","arriesgado"
"riskier","uncertainty","arriesgado"
"riskiest","uncertainty","más arriesgado"
"riskiness","uncertainty","peligro"
"risking","uncertainty","arriesgando"
"risks","uncertainty","riesgos"
"risky","uncertainty","arriesgado"
"roughly","uncertainty","aproximadamente"
"rumors","uncertainty","rumores"
"seems","uncertainty","parece"
"seldom","uncertainty","raramente"
"seldomly","uncertainty","rara vez"
"sometime","uncertainty","algún tiempo"
"sometimes","uncertainty","algunas veces"
"somewhat","uncertainty","algo"
"somewhere","uncertainty","algun lado"
"speculate","uncertainty","especular"
"speculated","uncertainty","especulado"
"speculates","uncertainty","especula"
"speculating","uncertainty","especulando"
"speculation","uncertainty","especulación"
"speculations","uncertainty","especulaciones"
"speculative","uncertainty","especulativo"
"speculatively","uncertainty","especulativamente"
"sporadic","uncertainty","esporádico"
"sporadically","uncertainty","esporádicamente"
"sudden","uncertainty","repentino"
"suddenly","uncertainty","repentinamente"
"suggest","uncertainty","sugerir"
"suggested","uncertainty","sugirió"
"suggesting","uncertainty","sugerencia"
"suggests","uncertainty","sugiere"
"susceptibility","uncertainty","susceptibilidad"
"tending","uncertainty","tendiendo"
"tentative","uncertainty","tentativo"
"tentatively","uncertainty","tentativamente"
"turbulence","uncertainty","turbulencia"
"uncertain","uncertainty","incierto"
"uncertainly","uncertainty","inciertamente"
"uncertainties","uncertainty","incertidumbres"
"uncertainty","uncertainty","incertidumbre"
"unclear","uncertainty","poco claro"
"unconfirmed","uncertainty","inconfirmado"
"undecided","uncertainty","indeciso"
"undefined","uncertainty","indefinido"
"undesignated","uncertainty","no designado"
"undetectable","uncertainty","indetectable"
"undeterminable","uncertainty","indeterminable"
"undetermined","uncertainty","indeterminado"
"undocumented","uncertainty","indocumentado"
"unexpected","uncertainty","inesperado"
"unexpectedly","uncertainty","inesperadamente"
"unfamiliar","uncertainty","desconocido"
"unfamiliarity","uncertainty","desconocimiento"
"unforecasted","uncertainty","no previsto"
"unforseen","uncertainty","imprevisto"
"unguaranteed","uncertainty","no garantizado"
"unhedged","uncertainty","sin cobertura"
"unidentifiable","uncertainty","no identificable"
"unidentified","uncertainty","no identificado"
"unknown","uncertainty","desconocido"
"unknowns","uncertainty","incógnitas"
"unobservable","uncertainty","inobservable"
"unplanned","uncertainty","no planificado"
"unpredictability","uncertainty","imprevisibilidad"
"unpredictable","uncertainty","impredecible"
"unpredictably","uncertainty","impredecible"
"unpredicted","uncertainty","impredecible"
"unproved","uncertainty","no probado"
"unproven","uncertainty","no comprobado"
"unquantifiable","uncertainty","no cuantificable"
"unquantified","uncertainty","no cuantificado"
"unreconciled","uncertainty","no reconciliado"
"unseasonable","uncertainty","inoportuno"
"unseasonably","uncertainty","indeseablemente"
"unsettled","uncertainty","inestable"
"unspecific","uncertainty","inespecífico"
"unspecified","uncertainty","sin especificar"
"untested","uncertainty","no probado"
"unusual","uncertainty","raro"
"unusually","uncertainty","extraordinariamente"
"unwritten","uncertainty","no escrito"
"vagaries","uncertainty","caprichos"
"vague","uncertainty","vago"
"vaguely","uncertainty","vagamente"
"vagueness","uncertainty","vaguedad"
"vaguenesses","uncertainty","imprecisiones"
"vaguer","uncertainty","vago"
"vaguest","uncertainty","vago"
"variability","uncertainty","variabilidad"
"variable","uncertainty","variable"
"variables","uncertainty","variables"
"variably","uncertainty","variablemente"
"variance","uncertainty","diferencia"
"variances","uncertainty","variaciones"
"variant","uncertainty","variante"
"variants","uncertainty","variantes"
"variation","uncertainty","variación"
"variations","uncertainty","variaciones"
"varied","uncertainty","variado"
"varies","uncertainty","varía"
"vary","uncertainty","variar"
"varying","uncertainty","variar"
"volatile","uncertainty","volátil"
"volatilities","uncertainty","volatilidades"
"volatility","uncertainty","volatilidad"
"abovementioned","litigious","anteriormente mencionado"
"abrogate","litigious","abrogar"
"abrogated","litigious","abrogado"
"abrogates","litigious","abroga"
"abrogating","litigious","abrogando"
"abrogation","litigious","abrogación"
"abrogations","litigious","abrogaciones"
"absolve","litigious","absolver"
"absolved","litigious","absuelto"
"absolves","litigious","absuelve"
"absolving","litigious","absolviendo"
"accession","litigious","adhesión"
"accessions","litigious","accesiones"
"acquirees","litigious","adquiere"
"acquirors","litigious","adquirentes"
"acquit","litigious","absolver"
"acquits","litigious","absuelve"
"acquittal","litigious","absolución"
"acquittals","litigious","absoluciones"
"acquittance","litigious","pago"
"acquittances","litigious","absoluciones"
"acquitted","litigious","pagado"
"acquitting","litigious","absolviendo"
"addendums","litigious","adiciones"
"adjourn","litigious","aplazar"
"adjourned","litigious","suspendido"
"adjourning","litigious","aplazamiento"
"adjournment","litigious","aplazamiento"
"adjournments","litigious","aplazamientos"
"adjourns","litigious","aplaza"
"adjudge","litigious","adjudicar"
"adjudged","litigious","adjudicado"
"adjudges","litigious","jueces"
"adjudging","litigious","juzgar"
"adjudicate","litigious","juzgar"
"adjudicated","litigious","juzgado"
"adjudicates","litigious","adjudica"
"adjudicating","litigious","adjudicando"
"adjudication","litigious","adjudicación"
"adjudications","litigious","adjudicaciones"
"adjudicative","litigious","adjudicativo"
"adjudicator","litigious","juez"
"adjudicators","litigious","jueces"
"adjudicatory","litigious","adjudicatorio"
"admissibility","litigious","admisibilidad"
"admissible","litigious","admisible"
"admissibly","litigious","admisiblemente"
"admission","litigious","admisión"
"admissions","litigious","admisiones"
"affidavit","litigious","declaración jurada"
"affidavits","litigious","declaraciones juradas"
"affirmance","litigious","afirmación"
"affreightment","litigious","fletamento"
"aforedescribed","litigious","antes descrito"
"aforementioned","litigious","citado"
"aforesaid","litigious","antedicho"
"aforestated","litigious","antes mencionado"
"aggrieved","litigious","agraviado"
"allegation","litigious","alegación"
"allegations","litigious","alegaciones"
"allege","litigious","alegar"
"alleged","litigious","presunto"
"allegedly","litigious","presuntamente"
"alleges","litigious","alegaciones"
"alleging","litigious","alegando"
"amend","litigious","enmendar"
"amendable","litigious","enmendable"
"amendatory","litigious","amendatorio"
"amended","litigious","modificado"
"amending","litigious","enmienda"
"amendment","litigious","enmienda"
"amendments","litigious","enmiendas"
"amends","litigious","compensación"
"antecedent","litigious","antecedente"
"antecedents","litigious","antepasados"
"anticorruption","litigious","anti corrupcion"
"antitrust","litigious","antimonopolista"
"anywise","litigious","de cualquier modo"
"appeal","litigious","apelación"
"appealable","litigious","apelable"
"appealed","litigious","apelado"
"appealing","litigious","atractivo"
"appeals","litigious","apelaciones"
"appellant","litigious","apelante"
"appellants","litigious","recurrentes"
"appellate","litigious","de apelación"
"appellees","litigious","apelados"
"appointor","litigious","nombrador"
"appurtenance","litigious","accesorio"
"appurtenances","litigious","anexidades"
"appurtenant","litigious","anexo"
"arbitrability","litigious","arbitrabilidad"
"arbitral","litigious","arbitral"
"arbitrate","litigious","arbitrar"
"arbitrated","litigious","juzgado"
"arbitrates","litigious","arbitra"
"arbitrating","litigious","arbitraje"
"arbitration","litigious","arbitraje"
"arbitrational","litigious","arbitral"
"arbitrations","litigious","arbitrajes"
"arbitrative","litigious","arbitrario"
"arbitrator","litigious","árbitro"
"arbitrators","litigious","árbitros"
"arrearage","litigious","atrasos"
"arrearages","litigious","atrasos"
"ascendancy","litigious","ascendencia"
"ascendant","litigious","ascendente"
"ascendants","litigious","antepasados"
"assertable","litigious","asertable"
"assignation","litigious","asignación"
"assignations","litigious","asignaciones"
"assumable","litigious","asumible"
"attest","litigious","dar fe"
"attestation","litigious","atestación"
"attestations","litigious","certificaciones"
"attested","litigious","atestiguado"
"attesting","litigious","atestiguando"
"attorn","litigious","abogado"
"attorney","litigious","abogado"
"attorneys","litigious","abogados"
"attornment","litigious","abogado"
"attorns","litigious","abogados"
"bail","litigious","fianza"
"bailed","litigious","rescatado"
"bailee","litigious","depositario"
"bailees","litigious","bailees"
"bailiff","litigious","alguacil"
"bailiffs","litigious","alguaciles"
"bailment","litigious","puesta en libertad bajo fianza"
"beneficiated","litigious","beneficiado"
"beneficiation","litigious","beneficio"
"bona","litigious","bona"
"bonafide","litigious","De buena fe"
"breach","litigious","incumplimiento"
"breached","litigious","violado"
"breaches","litigious","infracciones"
"breaching","litigious","incumplimiento"
"cedant","litigious","cedente"
"cedants","litigious","cedant"
"certiorari","litigious","certiorari"
"cession","litigious","cesión"
"chattel","litigious","propiedad"
"chattels","litigious","bienes muebles"
"choate","litigious","choate"
"claim","litigious","Reclamación"
"claimable","litigious","reclamable"
"claimant","litigious","demandante"
"claimants","litigious","demandantes"
"claimholder","litigious","reclamante"
"claims","litigious","reclamación (es"
"clawbacks","litigious","clawbacks"
"codefendant","litigious","codemandado"
"codefendants","litigious","codemandados"
"codicil","litigious","codicilo"
"codicils","litigious","codicilos"
"codification","litigious","codificación"
"codifications","litigious","codificaciones"
"codified","litigious","codificado"
"codifies","litigious","codifica"
"codify","litigious","codificar"
"codifying","litigious","codificando"
"collusion","litigious","colusión"
"compensatory","litigious","compensatorio"
"complainant","litigious","querellante"
"complainants","litigious","demandantes"
"condemnor","litigious","condemnor"
"confiscatory","litigious","confiscatorio"
"consent","litigious","consentimiento"
"consented","litigious","consentido"
"consenting","litigious","consentir"
"consents","litigious","consentimientos"
"conservatorships","litigious","curatela"
"constitution","litigious","constitución"
"constitutional","litigious","constitucional"
"constitutionality","litigious","constitucionalidad"
"constitutionally","litigious","constitucionalmente"
"constitutions","litigious","constituciones"
"constitutive","litigious","constitutivo"
"construe","litigious","interpretar"
"construed","litigious","interpretado"
"construes","litigious","interpreta"
"construing","litigious","construyendo"
"contestability","litigious","contestabilidad"
"contestation","litigious","lucha"
"contract","litigious","contrato"
"contracted","litigious","contratado"
"contractholder","litigious","Titular del contrato"
"contractholders","litigious","titulares de contratos"
"contractible","litigious","contráctil"
"contractile","litigious","contractible"
"contracting","litigious","contratación"
"contracts","litigious","contratos"
"contractual","litigious","contractual"
"contractually","litigious","contractualmente"
"contravene","litigious","infringir"
"contravened","litigious","contravenido"
"contravenes","litigious","contraviene"
"contravening","litigious","contraviniendo"
"contravention","litigious","contravención"
"contraventions","litigious","contravenciones"
"controvert","litigious","contradecir"
"controverted","litigious","controvertido"
"controverting","litigious","controvertido"
"conveniens","litigious","conveniens"
"conveyance","litigious","transporte"
"conveyances","litigious","medios de transporte"
"convict","litigious","condenar"
"convicted","litigious","convicto"
"convicting","litigious","condenando"
"conviction","litigious","convicción"
"convictions","litigious","convicciones"
"coterminous","litigious","colindante"
"counsel","litigious","consejo"
"counseled","litigious","aconsejado"
"counselled","litigious","aconsejado"
"counsels","litigious","consejos"
"countersignor","litigious","contraseñor"
"countersued","litigious","contrarrestado"
"countersuit","litigious","contrapeso"
"countersuits","litigious","trajes de baño"
"court","litigious","Corte"
"courtroom","litigious","sala de justicia"
"courts","litigious","tribunales"
"crime","litigious","crimen"
"crimes","litigious","crímenes"
"criminal","litigious","delincuente"
"criminality","litigious","criminalidad"
"criminalize","litigious","criminalizar"
"criminalizing","litigious","criminalizando"
"criminally","litigious","criminalmente"
"criminals","litigious","criminales"
"crossclaim","litigious","reclamo cruzado"
"crossclaims","litigious","reclamaciones cruzadas"
"decedent","litigious","hombre muerto"
"decedents","litigious","difuntos"
"declarant","litigious","declarante"
"decree","litigious","decreto"
"decreed","litigious","decretado"
"decreeing","litigious","decretando"
"decrees","litigious","decretos"
"defalcation","litigious","desfalco"
"defalcations","litigious","defalcaciones"
"defeasance","litigious","destrucción"
"defeasances","litigious","derrotas"
"defease","litigious","derrota"
"defeased","litigious","derrotado"
"defeasement","litigious","derrota"
"defeases","litigious","derrotas"
"defeasing","litigious","derrotando"
"defectively","litigious","defectuoso"
"defendable","litigious","defendible"
"defendant","litigious","acusado"
"defendants","litigious","acusados"
"deference","litigious","deferencia"
"delegable","litigious","delegable"
"delegatable","litigious","delegables"
"delegatee","litigious","delegado"
"delegees","litigious","delegados"
"demurred","litigious","objetado"
"demurrer","litigious","demurrer"
"demurrers","litigious","demurrers"
"demurring","litigious","asustando"
"demurs","litigious","demurs"
"depose","litigious","deponer"
"deposed","litigious","depuesto"
"deposes","litigious","deposita"
"deposing","litigious","depositando"
"deposition","litigious","declaración"
"depositional","litigious","deposicional"
"depositions","litigious","deposiciones"
"derogate","litigious","derogar"
"derogated","litigious","derogado"
"derogates","litigious","deroga"
"derogating","litigious","derogación"
"derogation","litigious","humillación"
"derogations","litigious","excepciones"
"designator","litigious","designante"
"desist","litigious","abstenerse"
"detainer","litigious","captador"
"devisees","litigious","ideados"
"disaffiliation","litigious","desafiliación"
"disaffirm","litigious","testar"
"disaffirmance","litigious","desafirmación"
"disaffirmed","litigious","desafirmado"
"disaffirms","litigious","desafirma"
"dispositive","litigious","dispositivo"
"dispossession","litigious","despojo"
"dispossessory","litigious","desposeído"
"distraint","litigious","secuestro"
"distributee","litigious","Distribuido"
"distributees","litigious","Distribuidos"
"docket","litigious","legajo"
"docketed","litigious","atracado"
"docketing","litigious","acoplar"
"dockets","litigious","expedientes"
"donees","litigious","hecho"
"duly","litigious","debidamente"
"ejectment","litigious","echamiento"
"encumber","litigious","cargar"
"encumbered","litigious","gravado"
"encumbering","litigious","gravando"
"encumbers","litigious","grava"
"encumbrance","litigious","gravamen"
"encumbrancer","litigious","estorbante"
"encumbrancers","litigious","gravadores"
"encumbrances","litigious","gravámenes"
"endorsee","litigious","endosatario"
"enforceability","litigious","exigibilidad"
"enforceable","litigious","ejecutable"
"enforceably","litigious","exigible"
"escheat","litigious","privación de propiedad"
"escheated","litigious","retenido"
"escheatment","litigious","evasión"
"escrowing","litigious","custodia"
"estoppel","litigious","exclusión"
"evidential","litigious","probatorio"
"evidentiary","litigious","probatorio"
"exceedance","litigious","excedencia"
"exceedances","litigious","excedencias"
"exceedences","litigious","excedencias"
"excised","litigious","extirpado"
"exculpate","litigious","exculpar"
"exculpated","litigious","exculpado"
"exculpates","litigious","exculpa"
"exculpating","litigious","exculpando"
"exculpation","litigious","exculpación"
"exculpations","litigious","exculpaciones"
"exculpatory","litigious","justificante"
"executor","litigious","ejecutor"
"executors","litigious","ejecutores"
"executory","litigious","ejecutoria"
"executrices","litigious","ejecutores"
"executrix","litigious","ejecutora"
"executrixes","litigious","ejecuciones"
"extracontractual","litigious","extracontractual"
"extracorporeal","litigious","extracorpóreo"
"extrajudicial","litigious","extrajudicial"
"facie","litigious","facie"
"facto","litigious","facto"
"felonies","litigious","delitos graves"
"felonious","litigious","criminal"
"felony","litigious","delito"
"fide","litigious","fide"
"forbade","litigious","prohibió"
"forbear","litigious","abstenerse"
"forbearance","litigious","paciencia"
"forbearances","litigious","paciencia"
"forbearing","litigious","tolerante"
"forbears","litigious","antepasados"
"forebear","litigious","antepasado"
"forebearance","litigious","paciencia"
"forebears","litigious","antepasados"
"forfeitability","litigious","perdibilidad"
"forfeitable","litigious","perdible"
"forthwith","litigious","en el acto"
"forwhich","litigious","para cual"
"fugitive","litigious","fugitivo"
"fugitives","litigious","fugitivos"
"furtherance","litigious","fomento"
"grantor","litigious","cedente"
"grantors","litigious","otorgantes"
"henceforth","litigious","de ahora en adelante"
"henceforward","litigious","en lo sucesivo"
"hereafter","litigious","lo sucesivo"
"hereby","litigious","por la presente"
"hereditaments","litigious","herencias"
"herefor","litigious","aquí por"
"herefore","litigious","por lo tanto"
"herefrom","litigious","de aquí"
"herein","litigious","Aquí en"
"hereinabove","litigious","aquí arriba"
"hereinafter","litigious","en adelante"
"hereinbefore","litigious","de aquí en adelante"
"hereinbelow","litigious","a continuación"
"hereof","litigious","de esto"
"hereon","litigious","aqui"
"hereto","litigious","al presente"
"heretofore","litigious","hasta ahora"
"hereunder","litigious","a continuación"
"hereunto","litigious","hereunto"
"hereupon","litigious","en seguida"
"herewith","litigious","adjunto"
"herewithin","litigious","aquí dentro"
"immateriality","litigious","inmaterialidad"
"impleaded","litigious","implementado"
"inasmuch","litigious","por cuanto"
"incapacity","litigious","incapacidad"
"incarcerate","litigious","encarcelar"
"incarcerated","litigious","encarcelado"
"incarcerates","litigious","encarcelados"
"incarcerating","litigious","encarcelar"
"incarceration","litigious","encarcelamiento"
"incarcerations","litigious","encarcelamientos"
"inchoate","litigious","rudimentario"
"incontestability","litigious","incontestabilidad"
"incontestable","litigious","incontestable"
"indemnifiable","litigious","indemnizable"
"indemnification","litigious","indemnización"
"indemnifications","litigious","indemnizaciones"
"indemnified","litigious","indemnizado"
"indemnifies","litigious","indemniza"
"indemnify","litigious","indemnizar"
"indemnifying","litigious","indemnizando"
"indemnitee","litigious","indemnizado"
"indemnitees","litigious","indemnizados"
"indemnities","litigious","indemnizaciones"
"indemnitor","litigious","indemnizador"
"indemnitors","litigious","indemnizadores"
"indemnity","litigious","indemnidad"
"indict","litigious","procesar"
"indictable","litigious","procesable"
"indicted","litigious","acusado"
"indicting","litigious","acusando"
"indictment","litigious","acusación"
"indictments","litigious","acusaciones"
"indorsees","litigious","indorsees"
"inforce","litigious","en vigor"
"infraction","litigious","infracción"
"infractions","litigious","infracciones"
"infringer","litigious","infractor"
"injunction","litigious","mandato"
"injunctions","litigious","mandatos"
"injunctive","litigious","orden judicial"
"insofar","litigious","en la medida"
"interlocutory","litigious","interlocutorio"
"interpleader","litigious","interpleader"
"interpose","litigious","interponer"
"interposed","litigious","interpuesto"
"interposes","litigious","se interpone"
"interposing","litigious","interponerse"
"interposition","litigious","interposición"
"interpositions","litigious","interposiciones"
"interrogate","litigious","interrogar"
"interrogated","litigious","interrogado"
"interrogates","litigious","interroga"
"interrogating","litigious","interrogando"
"interrogation","litigious","interrogatorio"
"interrogations","litigious","interrogatorios"
"interrogator","litigious","interrogador"
"interrogatories","litigious","interrogatorios"
"interrogators","litigious","interrogadores"
"interrogatory","litigious","interrogatorio"
"intestacy","litigious","intestacy"
"intestate","litigious","intestado"
"irrevocability","litigious","irrevocabilidad"
"irrevocable","litigious","irrevocable"
"irrevocably","litigious","irrevocablemente"
"joinder","litigious","reunión"
"judicial","litigious","judicial"
"judicially","litigious","judicialmente"
"judiciaries","litigious","judicaturas"
"judiciary","litigious","judicial"
"juries","litigious","jurados"
"juris","litigious","juris"
"jurisdiction","litigious","jurisdicción"
"jurisdictional","litigious","jurisdiccional"
"jurisdictionally","litigious","jurisdiccionalmente"
"jurisdictions","litigious","jurisdicciones"
"jurisprudence","litigious","jurisprudencia"
"jurist","litigious","jurista"
"jurists","litigious","juristas"
"juror","litigious","jurado"
"jurors","litigious","jurados"
"jury","litigious","jurado"
"juryman","litigious","jurado"
"justice","litigious","justicia"
"justices","litigious","jueces"
"law","litigious","ley"
"lawful","litigious","legal"
"lawfully","litigious","legalmente"
"lawfulness","litigious","legalidad"
"lawmakers","litigious","legisladores"
"lawmaking","litigious","legislando"
"laws","litigious","leyes"
"lawsuit","litigious","demanda judicial"
"lawsuits","litigious","pleitos"
"lawyer","litigious","abogado"
"lawyers","litigious","abogados"
"legal","litigious","legal"
"legalese","litigious","legalidad"
"legality","litigious","legalidad"
"legalization","litigious","legalización"
"legalizations","litigious","legalizaciones"
"legalize","litigious","legalizar"
"legalized","litigious","legalizado"
"legalizes","litigious","legaliza"
"legalizing","litigious","legalizando"
"legally","litigious","legalmente"
"legals","litigious","legals"
"legatee","litigious","legatario"
"legatees","litigious","legatarios"
"legislate","litigious","legislar"
"legislated","litigious","legislado"
"legislates","litigious","legisla"
"legislating","litigious","legislando"
"legislation","litigious","legislación"
"legislations","litigious","legislaciones"
"legislative","litigious","legislativo"
"legislatively","litigious","legislativamente"
"legislator","litigious","legislador"
"legislators","litigious","legisladores"
"legislature","litigious","legislatura"
"legislatures","litigious","legislaturas"
"libel","litigious","difamación"
"libeled","litigious","liberado"
"libelous","litigious","difamatorio"
"libels","litigious","libelos"
"licensable","litigious","licenciable"
"lienholders","litigious","titulares de gravámenes"
"litigant","litigious","litigante"
"litigants","litigious","litigantes"
"litigate","litigious","litigar"
"litigated","litigious","litigado"
"litigates","litigious","litigantes"
"litigating","litigious","litigar"
"litigation","litigious","litigio"
"litigations","litigious","litigios"
"litigator","litigious","litigante"
"litigators","litigious","litigantes"
"litigious","litigious","litigioso"
"litigiousness","litigious","litigiosidad"
"majeure","litigious","mayor"
"mandamus","litigious","mandamus"
"mediate","litigious","mediar"
"mediated","litigious","mediado"
"mediates","litigious","media"
"mediating","litigious","mediando"
"mediation","litigious","mediación"
"mediations","litigious","mediaciones"
"mediator","litigious","mediador"
"mediators","litigious","mediadores"
"misdemeanor","litigious","delito"
"misfeasance","litigious","abuso de autoridad"
"mistrial","litigious","juicio nulo"
"mistrials","litigious","juicios"
"moreover","litigious","además"
"motions","litigious","mociones"
"mutandis","litigious","mutandis"
"nolo","litigious","nolo"
"nonappealable","litigious","no apelable"
"nonbreaching","litigious","no romper"
"noncontingent","litigious","no contingente"
"noncontract","litigious","sin contrato"
"noncontractual","litigious","no contractual"
"noncontributory","litigious","no contributivo"
"nonfeasance","litigious","falta de cumplimiento"
"nonfiduciary","litigious","no fiduciario"
"nonforfeitability","litigious","no perdibilidad"
"nonforfeitable","litigious","no perdible"
"nonforfeiture","litigious","no pérdida"
"nonguarantor","litigious","no garante"
"noninfringement","litigious","no infracción"
"noninfringing","litigious","no infractor"
"nonjudicial","litigious","no judicial"
"nonjudicially","litigious","sin juzgar"
"nonjurisdictional","litigious","no jurisdiccional"
"nonseverable","litigious","no divisible"
"nonterminable","litigious","indeterminable"
"nonusurious","litigious","no nocivo"
"notarial","litigious","notarial"
"notaries","litigious","notarios"
"notarization","litigious","notarización"
"notarizations","litigious","notarizaciones"
"notarize","litigious","certificar por notario"
"notarized","litigious","notarizado"
"notarizing","litigious","notarizar"
"notary","litigious","notario"
"notwithstanding","litigious","a pesar de"
"novo","litigious","novo"
"nullification","litigious","anulación"
"nullifications","litigious","anulaciones"
"nullified","litigious","anulado"
"nullifies","litigious","anula"
"nullify","litigious","anular"
"nullifying","litigious","anulación"
"nullities","litigious","nulidades"
"nullity","litigious","nulidad"
"obligee","litigious","tenedor de una obligación"
"obligees","litigious","obligados"
"obligor","litigious","deudor"
"obligors","litigious","deudores"
"offense","litigious","ofensa"
"offeree","litigious","árbitro"
"offerees","litigious","oferentes"
"offeror","litigious","oferente"
"offerors","litigious","oferentes"
"optionee","litigious","opciónee"
"optionees","litigious","opciones"
"overrule","litigious","anular"
"overruled","litigious","anulado"
"overrules","litigious","invalida"
"overruling","litigious","anulación"
"para","litigious","paraca"
"pari","litigious","pari"
"passu","litigious","passu"
"patentee","litigious","poseedor de patente"
"pecuniarily","litigious","pecuniariamente"
"perjury","litigious","perjurio"
"permittee","litigious","permiso"
"permittees","litigious","comités de permisos"
"perpetrate","litigious","perpetrar"
"perpetrated","litigious","perpetrado"
"perpetrates","litigious","perpetra"
"perpetrating","litigious","perpetrador"
"perpetration","litigious","perpetración"
"personam","litigious","personam"
"petition","litigious","petición"
"petitioned","litigious","solicitado"
"petitioner","litigious","peticionario"
"petitioners","litigious","peticionarios"
"petitioning","litigious","petición"
"petitions","litigious","peticiones"
"plaintiff","litigious","demandante"
"plaintiffs","litigious","demandantes"
"pleading","litigious","Suplicando"
"pleadings","litigious","alegatos"
"pleads","litigious","suplica"
"pleas","litigious","súplicas"
"pledgee","litigious","prenda"
"pledgees","litigious","promesas"
"pledgor","litigious","pledgor"
"pledgors","litigious","promesas"
"possessory","litigious","posesivo"
"postclosing","litigious","post cierre"
"postclosure","litigious","post cierre"
"postcontract","litigious","postcontrato"
"postjudgment","litigious","juicio posterior"
"preamendment","litigious","predisposición"
"predecease","litigious","morir antes que"
"predeceased","litigious","fallecido"
"predeceases","litigious","predecesos"
"predeceasing","litigious","antecedente"
"prehearing","litigious","preaudición"
"prejudice","litigious","perjudicar"
"prejudiced","litigious","parcial"
"prejudices","litigious","prejuicios"
"prejudicial","litigious","perjudicial"
"prejudicing","litigious","prejuicios"
"prepetition","litigious","prepetición"
"presumptively","litigious","presuntamente"
"pretrial","litigious","antes del juicio"
"prima","litigious","prima"
"privity","litigious","conocimiento"
"probate","litigious","legalización de un testamento"
"probated","litigious","legalizado"
"probates","litigious","sucesiones"
"probating","litigious","período de prueba"
"probation","litigious","libertad condicional"
"probational","litigious","a prueba"
"probationary","litigious","de prueba"
"probationer","litigious","persona a prueba"
"probationers","litigious","a prueba"
"probations","litigious","probaciones"
"promulgate","litigious","promulgar"
"promulgated","litigious","promulgado"
"promulgates","litigious","promulga"
"promulgating","litigious","promulgador"
"promulgation","litigious","promulgación"
"promulgations","litigious","promulgaciones"
"promulgator","litigious","promulgador"
"promulgators","litigious","promulgadores"
"prorata","litigious","prorrateo"
"proration","litigious","prorrateo"
"prosecute","litigious","enjuiciar"
"prosecuted","litigious","procesado"
"prosecutes","litigious","procesa"
"prosecuting","litigious","enjuiciamiento"
"prosecution","litigious","enjuiciamiento"
"prosecutions","litigious","procesamientos"
"prosecutor","litigious","fiscal"
"prosecutorial","litigious","fiscal"
"prosecutors","litigious","fiscales"
"proviso","litigious","condición"
"provisoes","litigious","condiciones"
"provisos","litigious","condiciones"
"punishable","litigious","castigable"
"quitclaim","litigious","renuncia"
